Id,Type
13386,Connective
13387,Connective
13388,Connective
13389,Connective
13390,Connective
13391,Connective
13392,Immune
13393,Immune
13394,Immune
13395,Immune
13396,Immune
13397,Immune
13398,Immune
13399,Immune
13400,Cancer
13401,Cancer
13402,Cancer
13403,Cancer
13404,Cancer
13405,Cancer
13406,Cancer
13407,Cancer
13408,Cancer
13409,Cancer
13410,Cancer
13411,Cancer
13412,Cancer
13413,Cancer
13414,Cancer
13415,Cancer
13416,Cancer
13417,Cancer
13418,Cancer
13419,Cancer
13420,Cancer
13421,Cancer
13422,Cancer
13423,Cancer
13424,Immune
13425,Immune
13426,Immune
13427,Immune
13428,Immune
13429,Immune
13430,Immune
13431,Immune
13432,Immune
13433,Immune
13434,Immune
13435,Immune
13436,Immune
13437,Immune
13438,Immune
13439,Immune
13440,Connective
13441,Connective
13442,Connective
13443,Connective
13444,Connective
13445,Connective
13446,Connective
13447,Connective
13448,Immune
13449,Immune
13450,Immune
13451,Immune
13452,Immune
13453,Immune
13454,Immune
13455,Immune
13456,Cancer
13457,Cancer
13458,Cancer
13459,Cancer
13460,Cancer
13461,Cancer
13462,Cancer
13463,Cancer
13464,Immune
13465,Immune
13466,Immune
13467,Immune
13468,Immune
13469,Immune
13470,Immune
13471,Immune
13472,Cancer
13473,Cancer
13474,Cancer
13475,Cancer
13476,Cancer
13477,Cancer
13478,Cancer
13479,Cancer
13480,Immune
13481,Immune
13482,Immune
13483,Immune
13484,Immune
13485,Immune
13486,Immune
13487,Immune
13488,Immune
13489,Immune
13490,Immune
13491,Immune
13492,Immune
13493,Immune
13494,Immune
13495,Immune
13496,Immune
13497,Immune
13498,Immune
13499,Immune
13500,Immune
13501,Immune
13502,Immune
13503,Immune
13504,Immune
13505,Immune
13506,Immune
13507,Immune
13508,Immune
13509,Immune
13510,Immune
13511,Immune
13512,Connective
13513,Connective
13514,Connective
13515,Connective
13516,Connective
13517,Connective
13518,Connective
13519,Connective
13520,Normal
13521,Normal
13522,Normal
13523,Normal
13524,Normal
13525,Normal
13526,Normal
13527,Normal
13528,Connective
13529,Connective
13530,Connective
13531,Connective
13532,Connective
13533,Connective
13534,Connective
13535,Connective
13536,Immune
13537,Immune
13538,Immune
13539,Immune
13540,Immune
13541,Immune
13542,Immune
13543,Immune
13544,Normal
13545,Normal
13546,Normal
13547,Normal
13548,Normal
13549,Normal
13550,Normal
13551,Normal
13552,Normal
13553,Normal
13554,Normal
13555,Normal
13556,Normal
13557,Normal
13558,Normal
13559,Normal
13560,Normal
13561,Normal
13562,Normal
13563,Normal
13564,Normal
13565,Normal
13566,Normal
13567,Normal
13568,Connective
13569,Connective
13570,Connective
13571,Connective
13572,Connective
13573,Connective
13574,Connective
13575,Connective
13576,Connective
13577,Connective
13578,Connective
13579,Connective
13580,Connective
13581,Connective
13582,Connective
13583,Connective
13584,Normal
13585,Normal
13586,Normal
13587,Normal
13588,Normal
13589,Normal
13590,Normal
13591,Normal
13592,Immune
13593,Immune
13594,Immune
13595,Immune
13596,Immune
13597,Immune
13598,Immune
13599,Immune
13600,Connective
13601,Connective
13602,Connective
13603,Connective
13604,Connective
13605,Connective
13606,Connective
13607,Connective
13608,Immune
13609,Immune
13610,Immune
13611,Immune
13612,Immune
13613,Immune
13614,Immune
13615,Immune
13616,Immune
13617,Immune
13618,Immune
13619,Immune
13620,Immune
13621,Immune
13622,Immune
13623,Immune
13624,Normal
13625,Normal
13626,Normal
13627,Normal
13628,Normal
13629,Normal
13630,Normal
13631,Normal
13632,Immune
13633,Immune
13634,Immune
13635,Immune
13636,Immune
13637,Immune
13638,Immune
13639,Immune
13640,Immune
13641,Immune
13642,Immune
13643,Immune
13644,Immune
13645,Immune
13646,Immune
13647,Immune
13648,Connective
13649,Connective
13650,Connective
13651,Connective
13652,Connective
13653,Connective
13654,Connective
13655,Connective
13656,Normal
13657,Normal
13658,Normal
13659,Normal
13660,Normal
13661,Normal
13662,Normal
13663,Normal
13664,Connective
13665,Connective
13666,Connective
13667,Connective
13668,Connective
13669,Connective
13670,Connective
13671,Connective
13672,Normal
13673,Normal
13674,Normal
13675,Normal
13676,Normal
13677,Normal
13678,Normal
13679,Normal
13680,Connective
13681,Connective
13682,Connective
13683,Connective
13684,Connective
13685,Connective
13686,Connective
13687,Connective
13688,Connective
13689,Connective
13690,Connective
13691,Connective
13692,Connective
13693,Connective
13694,Connective
13695,Connective
13696,Connective
13697,Connective
13698,Connective
13699,Connective
13700,Connective
13701,Connective
13702,Connective
13703,Connective
13704,Normal
13705,Normal
13706,Normal
13707,Normal
13708,Normal
13709,Normal
13710,Normal
13711,Normal
13712,Immune
13713,Immune
13714,Immune
13715,Immune
13716,Immune
13717,Immune
13718,Immune
13719,Immune
13720,Connective
13721,Connective
13722,Connective
13723,Connective
13724,Connective
13725,Connective
13726,Connective
13727,Connective
13728,Connective
13729,Connective
13730,Connective
13731,Connective
13732,Connective
13733,Connective
13734,Connective
13735,Connective
13736,Immune
13737,Immune
13738,Immune
13739,Immune
13740,Immune
13741,Immune
13742,Immune
13743,Immune
13744,Immune
13745,Immune
13746,Immune
13747,Immune
13748,Immune
13749,Immune
13750,Immune
13751,Immune
13752,Normal
13753,Normal
13754,Normal
13755,Normal
13756,Normal
13757,Normal
13758,Normal
13759,Normal
13760,Normal
13761,Normal
13762,Normal
13763,Normal
13764,Normal
13765,Normal
13766,Normal
13767,Normal
13768,Immune
13769,Immune
13770,Immune
13771,Immune
13772,Immune
13773,Immune
13774,Immune
13775,Immune
13776,Immune
13777,Immune
13778,Immune
13779,Immune
13780,Immune
13781,Immune
13782,Immune
13783,Immune
13784,Immune
13785,Immune
13786,Immune
13787,Immune
13788,Immune
13789,Immune
13790,Immune
13791,Immune
13792,Cancer
13793,Cancer
13794,Cancer
13795,Cancer
13796,Cancer
13797,Cancer
13798,Cancer
13799,Cancer
13800,Immune
13801,Immune
13802,Immune
13803,Immune
13804,Immune
13805,Immune
13806,Immune
13807,Immune
13808,Normal
13809,Normal
13810,Normal
13811,Normal
13812,Normal
13813,Normal
13814,Normal
13815,Normal
13816,Connective
13817,Connective
13818,Connective
13819,Connective
13820,Connective
13821,Connective
13822,Connective
13823,Connective
13824,Connective
13825,Connective
13826,Connective
13827,Connective
13828,Connective
13829,Connective
13830,Connective
13831,Connective
13832,Connective
13833,Connective
13834,Connective
13835,Connective
13836,Connective
13837,Connective
13838,Connective
13839,Connective
13840,Normal
13841,Normal
13842,Normal
13843,Normal
13844,Normal
13845,Normal
13846,Normal
13847,Normal
13848,Normal
13849,Normal
13850,Normal
13851,Normal
13852,Normal
13853,Normal
13854,Normal
13855,Normal
13856,Immune
13857,Immune
13858,Immune
13859,Immune
13860,Immune
13861,Immune
13862,Immune
13863,Immune
13864,Normal
13865,Normal
13866,Normal
13867,Normal
13868,Normal
13869,Normal
13870,Normal
13871,Normal
13872,Immune
13873,Immune
13874,Immune
13875,Immune
13876,Immune
13877,Immune
13878,Immune
13879,Immune
13880,Cancer
13881,Cancer
13882,Cancer
13883,Cancer
13884,Cancer
13885,Cancer
13886,Cancer
13887,Cancer
13888,Normal
13889,Normal
13890,Normal
13891,Normal
13892,Normal
13893,Normal
13894,Normal
13895,Normal
13896,Normal
13897,Normal
13898,Normal
13899,Normal
13900,Normal
13901,Normal
13902,Normal
13903,Normal
13904,Immune
13905,Immune
13906,Immune
13907,Immune
13908,Immune
13909,Immune
13910,Immune
13911,Immune
13912,Immune
13913,Immune
13914,Immune
13915,Immune
13916,Immune
13917,Immune
13918,Immune
13919,Immune
13920,Normal
13921,Normal
13922,Normal
13923,Normal
13924,Normal
13925,Normal
13926,Normal
13927,Normal
13928,Connective
13929,Connective
13930,Connective
13931,Connective
13932,Connective
13933,Connective
13934,Connective
13935,Connective
13936,Connective
13937,Connective
13938,Connective
13939,Connective
13940,Connective
13941,Connective
13942,Connective
13943,Connective
13944,Normal
13945,Normal
13946,Normal
13947,Normal
13948,Normal
13949,Normal
13950,Normal
13951,Normal
13952,Normal
13953,Normal
13954,Normal
13955,Normal
13956,Normal
13957,Normal
13958,Normal
13959,Normal
13960,Normal
13961,Normal
13962,Normal
13963,Normal
13964,Normal
13965,Normal
13966,Normal
13967,Normal
13968,Normal
13969,Normal
13970,Normal
13971,Normal
13972,Normal
13973,Normal
13974,Normal
13975,Normal
13976,Connective
13977,Connective
13978,Connective
13979,Connective
13980,Connective
13981,Connective
13982,Connective
13983,Connective
13984,Normal
13985,Normal
13986,Normal
13987,Normal
13988,Normal
13989,Normal
13990,Normal
13991,Normal
13992,Connective
13993,Connective
13994,Connective
13995,Connective
13996,Connective
13997,Connective
13998,Connective
13999,Connective
14000,Immune
14001,Immune
14002,Immune
14003,Immune
14004,Immune
14005,Immune
14006,Immune
14007,Immune
14008,Cancer
14009,Cancer
14010,Cancer
14011,Cancer
14012,Cancer
14013,Cancer
14014,Cancer
14015,Cancer
14016,Immune
14017,Immune
14018,Immune
14019,Immune
14020,Immune
14021,Immune
14022,Immune
14023,Immune
14024,Connective
14025,Connective
14026,Connective
14027,Connective
14028,Connective
14029,Connective
14030,Connective
14031,Connective
14032,Normal
14033,Normal
14034,Normal
14035,Normal
14036,Normal
14037,Normal
14038,Normal
14039,Normal
14040,Immune
14041,Immune
14042,Immune
14043,Immune
14044,Immune
14045,Immune
14046,Immune
14047,Immune
14048,Normal
14049,Normal
14050,Normal
14051,Normal
14052,Normal
14053,Normal
14054,Normal
14055,Normal
14056,Immune
14057,Immune
14058,Immune
14059,Immune
14060,Immune
14061,Immune
14062,Immune
14063,Immune
14064,Cancer
14065,Cancer
14066,Cancer
14067,Cancer
14068,Cancer
14069,Cancer
14070,Cancer
14071,Cancer
14072,Normal
14073,Normal
14074,Normal
14075,Normal
14076,Normal
14077,Normal
14078,Normal
14079,Normal
14080,Connective
14081,Connective
14082,Connective
14083,Connective
14084,Connective
14085,Connective
14086,Connective
14087,Connective
14088,Normal
14089,Normal
14090,Normal
14091,Normal
14092,Normal
14093,Normal
14094,Normal
14095,Normal
14096,Normal
14097,Normal
14098,Normal
14099,Normal
14100,Normal
14101,Normal
14102,Normal
14103,Normal
14104,Immune
14105,Immune
14106,Immune
14107,Immune
14108,Immune
14109,Immune
14110,Immune
14111,Immune
14112,Immune
14113,Immune
14114,Immune
14115,Immune
14116,Immune
14117,Immune
14118,Immune
14119,Immune
14120,Normal
14121,Normal
14122,Normal
14123,Normal
14124,Normal
14125,Normal
14126,Normal
14127,Normal
14128,Connective
14129,Connective
14130,Connective
14131,Connective
14132,Connective
14133,Connective
14134,Connective
14135,Connective
14136,Cancer
14137,Cancer
14138,Cancer
14139,Cancer
14140,Cancer
14141,Cancer
14142,Cancer
14143,Cancer
14144,Connective
14145,Connective
14146,Connective
14147,Connective
14148,Connective
14149,Connective
14150,Connective
14151,Connective
14152,Connective
14153,Connective
14154,Connective
14155,Connective
14156,Connective
14157,Connective
14158,Connective
14159,Connective
14160,Normal
14161,Normal
14162,Normal
14163,Normal
14164,Normal
14165,Normal
14166,Normal
14167,Normal
14168,Immune
14169,Immune
14170,Immune
14171,Immune
14172,Immune
14173,Immune
14174,Immune
14175,Immune
14176,Immune
14177,Immune
14178,Immune
14179,Immune
14180,Immune
14181,Immune
14182,Immune
14183,Immune
14184,Normal
14185,Normal
14186,Normal
14187,Normal
14188,Normal
14189,Normal
14190,Normal
14191,Normal
14192,Normal
14193,Normal
14194,Normal
14195,Normal
14196,Normal
14197,Normal
14198,Normal
14199,Normal
14200,Normal
14201,Normal
14202,Normal
14203,Normal
14204,Normal
14205,Normal
14206,Normal
14207,Normal
14208,Normal
14209,Normal
14210,Normal
14211,Normal
14212,Normal
14213,Normal
14214,Normal
14215,Normal
14216,Immune
14217,Immune
14218,Immune
14219,Immune
14220,Immune
14221,Immune
14222,Immune
14223,Immune
14224,Cancer
14225,Cancer
14226,Cancer
14227,Cancer
14228,Cancer
14229,Cancer
14230,Cancer
14231,Cancer
14232,Immune
14233,Immune
14234,Immune
14235,Immune
14236,Immune
14237,Immune
14238,Immune
14239,Immune
14240,Normal
14241,Normal
14242,Normal
14243,Normal
14244,Normal
14245,Normal
14246,Normal
14247,Normal
14248,Normal
14249,Normal
14250,Normal
14251,Normal
14252,Normal
14253,Normal
14254,Normal
14255,Normal
14256,Normal
14257,Normal
14258,Normal
14259,Normal
14260,Normal
14261,Normal
14262,Normal
14263,Normal
14264,Immune
14265,Immune
14266,Immune
14267,Immune
14268,Immune
14269,Immune
14270,Immune
14271,Immune
14272,Cancer
14273,Cancer
14274,Cancer
14275,Cancer
14276,Cancer
14277,Cancer
14278,Cancer
14279,Cancer
14280,Immune
14281,Immune
14282,Immune
14283,Immune
14284,Immune
14285,Immune
14286,Immune
14287,Immune
14288,Cancer
14289,Cancer
14290,Cancer
14291,Cancer
14292,Cancer
14293,Cancer
14294,Cancer
14295,Cancer
14296,Normal
14297,Normal
14298,Normal
14299,Normal
14300,Normal
14301,Normal
14302,Normal
14303,Normal
14304,Connective
14305,Connective
14306,Connective
14307,Connective
14308,Connective
14309,Connective
14310,Connective
14311,Connective
14312,Connective
14313,Connective
14314,Connective
14315,Connective
14316,Connective
14317,Connective
14318,Connective
14319,Connective
14320,Normal
14321,Normal
14322,Normal
14323,Normal
14324,Normal
14325,Normal
14326,Normal
14327,Normal
14328,Normal
14329,Normal
14330,Normal
14331,Normal
14332,Normal
14333,Normal
14334,Normal
14335,Normal
14336,Cancer
14337,Cancer
14338,Cancer
14339,Cancer
14340,Cancer
14341,Cancer
14342,Cancer
14343,Cancer
14344,Immune
14345,Immune
14346,Immune
14347,Immune
14348,Immune
14349,Immune
14350,Immune
14351,Immune
14352,Immune
14353,Immune
14354,Immune
14355,Immune
14356,Immune
14357,Immune
14358,Immune
14359,Immune
14360,Normal
14361,Normal
14362,Normal
14363,Normal
14364,Normal
14365,Normal
14366,Normal
14367,Normal
14368,Connective
14369,Connective
14370,Connective
14371,Connective
14372,Connective
14373,Connective
14374,Connective
14375,Connective
14376,Normal
14377,Normal
14378,Normal
14379,Normal
14380,Normal
14381,Normal
14382,Normal
14383,Normal
14384,Immune
14385,Immune
14386,Immune
14387,Immune
14388,Immune
14389,Immune
14390,Immune
14391,Immune
14392,Normal
14393,Normal
14394,Normal
14395,Normal
14396,Normal
14397,Normal
14398,Normal
14399,Normal
14400,Normal
14401,Normal
14402,Normal
14403,Normal
14404,Normal
14405,Normal
14406,Normal
14407,Normal
14408,Normal
14409,Normal
14410,Normal
14411,Normal
14412,Normal
14413,Normal
14414,Normal
14415,Normal
14416,Cancer
14417,Cancer
14418,Cancer
14419,Cancer
14420,Cancer
14421,Cancer
14422,Cancer
14423,Cancer
14424,Normal
14425,Normal
14426,Normal
14427,Normal
14428,Normal
14429,Normal
14430,Normal
14431,Normal
14432,Normal
14433,Normal
14434,Normal
14435,Normal
14436,Normal
14437,Normal
14438,Normal
14439,Normal
14440,Connective
14441,Connective
14442,Connective
14443,Connective
14444,Connective
14445,Connective
14446,Connective
14447,Connective
14448,Connective
14449,Connective
14450,Connective
14451,Connective
14452,Connective
14453,Connective
14454,Connective
14455,Connective
14456,Normal
14457,Normal
14458,Normal
14459,Normal
14460,Normal
14461,Normal
14462,Normal
14463,Normal
14464,Cancer
14465,Cancer
14466,Cancer
14467,Cancer
14468,Cancer
14469,Cancer
14470,Cancer
14471,Cancer
14472,Normal
14473,Normal
14474,Normal
14475,Normal
14476,Normal
14477,Normal
14478,Normal
14479,Normal
14480,Normal
14481,Normal
14482,Normal
14483,Normal
14484,Normal
14485,Normal
14486,Normal
14487,Normal
14488,Connective
14489,Connective
14490,Connective
14491,Connective
14492,Connective
14493,Connective
14494,Connective
14495,Connective
14496,Immune
14497,Immune
14498,Immune
14499,Immune
14500,Immune
14501,Immune
14502,Immune
14503,Immune
14504,Immune
14505,Immune
14506,Immune
14507,Immune
14508,Immune
14509,Immune
14510,Immune
14511,Immune
14512,Cancer
14513,Cancer
14514,Cancer
14515,Cancer
14516,Cancer
14517,Cancer
14518,Cancer
14519,Cancer
14520,Immune
14521,Immune
14522,Immune
14523,Immune
14524,Immune
14525,Immune
14526,Immune
14527,Immune
14528,Normal
14529,Normal
14530,Normal
14531,Normal
14532,Normal
14533,Normal
14534,Normal
14535,Normal
14536,Cancer
14537,Cancer
14538,Cancer
14539,Cancer
14540,Cancer
14541,Cancer
14542,Cancer
14543,Cancer
14544,Immune
14545,Immune
14546,Immune
14547,Immune
14548,Immune
14549,Immune
14550,Immune
14551,Immune
14552,Normal
14553,Normal
14554,Normal
14555,Normal
14556,Normal
14557,Normal
14558,Normal
14559,Normal
14560,Normal
14561,Normal
14562,Normal
14563,Normal
14564,Normal
14565,Normal
14566,Normal
14567,Normal
14568,Normal
14569,Normal
14570,Normal
14571,Normal
14572,Normal
14573,Normal
14574,Normal
14575,Normal
14576,Immune
14577,Immune
14578,Immune
14579,Immune
14580,Immune
14581,Immune
14582,Immune
14583,Immune
14584,Normal
14585,Normal
14586,Normal
14587,Normal
14588,Normal
14589,Normal
14590,Normal
14591,Normal
14592,Cancer
14593,Cancer
14594,Cancer
14595,Cancer
14596,Cancer
14597,Cancer
14598,Cancer
14599,Cancer
14600,Connective
14601,Connective
14602,Connective
14603,Connective
14604,Connective
14605,Connective
14606,Connective
14607,Connective
14608,Connective
14609,Connective
14610,Connective
14611,Connective
14612,Connective
14613,Connective
14614,Connective
14615,Connective
14616,Immune
14617,Immune
14618,Immune
14619,Immune
14620,Immune
14621,Immune
14622,Immune
14623,Immune
14624,Connective
14625,Connective
14626,Connective
14627,Connective
14628,Connective
14629,Connective
14630,Connective
14631,Connective
14632,Connective
14633,Connective
14634,Connective
14635,Connective
14636,Connective
14637,Connective
14638,Connective
14639,Connective
14640,Normal
14641,Normal
14642,Normal
14643,Normal
14644,Normal
14645,Normal
14646,Normal
14647,Normal
14648,Connective
14649,Connective
14650,Connective
14651,Connective
14652,Connective
14653,Connective
14654,Connective
14655,Connective
14656,Immune
14657,Immune
14658,Immune
14659,Immune
14660,Immune
14661,Immune
14662,Immune
14663,Immune
14664,Connective
14665,Connective
14666,Connective
14667,Connective
14668,Connective
14669,Connective
14670,Connective
14671,Connective
14672,Connective
14673,Connective
14674,Connective
14675,Connective
14676,Connective
14677,Connective
14678,Connective
14679,Connective
14680,Normal
14681,Normal
14682,Normal
14683,Normal
14684,Normal
14685,Normal
14686,Normal
14687,Normal
14688,Normal
14689,Normal
14690,Normal
14691,Normal
14692,Normal
14693,Normal
14694,Normal
14695,Normal
14696,Cancer
14697,Cancer
14698,Cancer
14699,Cancer
14700,Cancer
14701,Cancer
14702,Cancer
14703,Cancer
14704,Immune
14705,Immune
14706,Immune
14707,Immune
14708,Immune
14709,Immune
14710,Immune
14711,Immune
14712,Connective
14713,Connective
14714,Connective
14715,Connective
14716,Connective
14717,Connective
14718,Connective
14719,Connective
14720,Cancer
14721,Cancer
14722,Cancer
14723,Cancer
14724,Cancer
14725,Cancer
14726,Cancer
14727,Cancer
14728,Connective
14729,Connective
14730,Connective
14731,Connective
14732,Connective
14733,Connective
14734,Connective
14735,Connective
14736,Immune
14737,Immune
14738,Immune
14739,Immune
14740,Immune
14741,Immune
14742,Immune
14743,Immune
14744,Immune
14745,Immune
14746,Immune
14747,Immune
14748,Immune
14749,Immune
14750,Immune
14751,Immune
14752,Immune
14753,Immune
14754,Immune
14755,Immune
14756,Immune
14757,Immune
14758,Immune
14759,Immune
14760,Normal
14761,Normal
14762,Normal
14763,Normal
14764,Normal
14765,Normal
14766,Normal
14767,Normal
14768,Immune
14769,Immune
14770,Immune
14771,Immune
14772,Immune
14773,Immune
14774,Immune
14775,Immune
14776,Normal
14777,Normal
14778,Normal
14779,Normal
14780,Normal
14781,Normal
14782,Normal
14783,Normal
14784,Immune
14785,Immune
14786,Immune
14787,Immune
14788,Immune
14789,Immune
14790,Immune
14791,Immune
14792,Immune
14793,Immune
14794,Immune
14795,Immune
14796,Immune
14797,Immune
14798,Immune
14799,Immune
14800,Connective
14801,Connective
14802,Connective
14803,Connective
14804,Connective
14805,Connective
14806,Connective
14807,Connective
14808,Normal
14809,Normal
14810,Normal
14811,Normal
14812,Normal
14813,Normal
14814,Normal
14815,Normal
14816,Connective
14817,Connective
14818,Connective
14819,Connective
14820,Connective
14821,Connective
14822,Connective
14823,Connective
14824,Cancer
14825,Cancer
14826,Cancer
14827,Cancer
14828,Cancer
14829,Cancer
14830,Cancer
14831,Cancer
14832,Normal
14833,Normal
14834,Normal
14835,Normal
14836,Normal
14837,Normal
14838,Normal
14839,Normal
14840,Immune
14841,Immune
14842,Immune
14843,Immune
14844,Immune
14845,Immune
14846,Immune
14847,Immune
14848,Immune
14849,Immune
14850,Immune
14851,Immune
14852,Immune
14853,Immune
14854,Immune
14855,Immune
14856,Normal
14857,Normal
14858,Normal
14859,Normal
14860,Normal
14861,Normal
14862,Normal
14863,Normal
14864,Immune
14865,Immune
14866,Immune
14867,Immune
14868,Immune
14869,Immune
14870,Immune
14871,Immune
14872,Immune
14873,Immune
14874,Immune
14875,Immune
14876,Immune
14877,Immune
14878,Immune
14879,Immune
14880,Immune
14881,Immune
14882,Immune
14883,Immune
14884,Immune
14885,Immune
14886,Immune
14887,Immune
14888,Normal
14889,Normal
14890,Normal
14891,Normal
14892,Normal
14893,Normal
14894,Normal
14895,Normal
14896,Normal
14897,Normal
14898,Normal
14899,Normal
14900,Normal
14901,Normal
14902,Normal
14903,Normal
14904,Cancer
14905,Cancer
14906,Cancer
14907,Cancer
14908,Cancer
14909,Cancer
14910,Cancer
14911,Cancer
14912,Normal
14913,Normal
14914,Normal
14915,Normal
14916,Normal
14917,Normal
14918,Normal
14919,Normal
14920,Connective
14921,Connective
14922,Connective
14923,Connective
14924,Connective
14925,Connective
14926,Connective
14927,Connective
14928,Connective
14929,Connective
14930,Connective
14931,Connective
14932,Connective
14933,Connective
14934,Connective
14935,Connective
14936,Immune
14937,Immune
14938,Immune
14939,Immune
14940,Immune
14941,Immune
14942,Immune
14943,Immune
14944,Normal
14945,Normal
14946,Normal
14947,Normal
14948,Normal
14949,Normal
14950,Normal
14951,Normal
14952,Immune
14953,Immune
14954,Immune
14955,Immune
14956,Immune
14957,Immune
14958,Immune
14959,Immune
14960,Normal
14961,Normal
14962,Normal
14963,Normal
14964,Normal
14965,Normal
14966,Normal
14967,Normal
14968,Normal
14969,Normal
14970,Normal
14971,Normal
14972,Normal
14973,Normal
14974,Normal
14975,Normal
14976,Immune
14977,Immune
14978,Immune
14979,Immune
14980,Immune
14981,Immune
14982,Immune
14983,Immune
14984,Immune
14985,Immune
14986,Immune
14987,Immune
14988,Immune
14989,Immune
14990,Immune
14991,Immune
14992,Cancer
14993,Cancer
14994,Cancer
14995,Cancer
14996,Cancer
14997,Cancer
14998,Cancer
14999,Cancer
15000,Normal
15001,Normal
15002,Normal
15003,Normal
15004,Normal
15005,Normal
15006,Normal
15007,Normal
15008,Cancer
15009,Cancer
15010,Cancer
15011,Cancer
15012,Cancer
15013,Cancer
15014,Cancer
15015,Cancer
15016,Normal
15017,Normal
15018,Normal
15019,Normal
15020,Normal
15021,Normal
15022,Normal
15023,Normal
15024,Cancer
15025,Cancer
15026,Cancer
15027,Cancer
15028,Cancer
15029,Cancer
15030,Cancer
15031,Cancer
15032,Immune
15033,Immune
15034,Immune
15035,Immune
15036,Immune
15037,Immune
15038,Immune
15039,Immune
15040,Normal
15041,Normal
15042,Normal
15043,Normal
15044,Normal
15045,Normal
15046,Normal
15047,Normal
15048,Cancer
15049,Cancer
15050,Cancer
15051,Cancer
15052,Cancer
15053,Cancer
15054,Cancer
15055,Cancer
15056,Immune
15057,Immune
15058,Immune
15059,Immune
15060,Immune
15061,Immune
15062,Immune
15063,Immune
15064,Normal
15065,Normal
15066,Normal
15067,Normal
15068,Normal
15069,Normal
15070,Normal
15071,Normal
15072,Immune
15073,Immune
15074,Immune
15075,Immune
15076,Immune
15077,Immune
15078,Immune
15079,Immune
15080,Normal
15081,Normal
15082,Normal
15083,Normal
15084,Normal
15085,Normal
15086,Normal
15087,Normal
15088,Immune
15089,Immune
15090,Immune
15091,Immune
15092,Immune
15093,Immune
15094,Immune
15095,Immune
15096,Immune
15097,Immune
15098,Immune
15099,Immune
15100,Immune
15101,Immune
15102,Immune
15103,Immune
15104,Normal
15105,Normal
15106,Normal
15107,Normal
15108,Normal
15109,Normal
15110,Normal
15111,Normal
15112,Connective
15113,Connective
15114,Connective
15115,Connective
15116,Connective
15117,Connective
15118,Connective
15119,Connective
15120,Immune
15121,Immune
15122,Immune
15123,Immune
15124,Immune
15125,Immune
15126,Immune
15127,Immune
15128,Immune
15129,Immune
15130,Immune
15131,Immune
15132,Immune
15133,Immune
15134,Immune
15135,Immune
15136,Connective
15137,Connective
15138,Connective
15139,Connective
15140,Connective
15141,Connective
15142,Connective
15143,Connective
15144,Normal
15145,Normal
15146,Normal
15147,Normal
15148,Normal
15149,Normal
15150,Normal
15151,Normal
15152,Normal
15153,Normal
15154,Normal
15155,Normal
15156,Normal
15157,Normal
15158,Normal
15159,Normal
15160,Connective
15161,Connective
15162,Connective
15163,Connective
15164,Connective
15165,Connective
15166,Connective
15167,Connective
15168,Immune
15169,Immune
15170,Immune
15171,Immune
15172,Immune
15173,Immune
15174,Immune
15175,Immune
15176,Immune
15177,Immune
15178,Immune
15179,Immune
15180,Immune
15181,Immune
15182,Immune
15183,Immune
15184,Connective
15185,Connective
15186,Connective
15187,Connective
15188,Connective
15189,Connective
15190,Connective
15191,Connective
15192,Immune
15193,Immune
15194,Immune
15195,Immune
15196,Immune
15197,Immune
15198,Immune
15199,Immune
15200,Immune
15201,Immune
15202,Immune
15203,Immune
15204,Immune
15205,Immune
15206,Immune
15207,Immune
15208,Cancer
15209,Cancer
15210,Cancer
15211,Cancer
15212,Cancer
15213,Cancer
15214,Cancer
15215,Cancer
15216,Immune
15217,Immune
15218,Immune
15219,Immune
15220,Immune
15221,Immune
15222,Immune
15223,Immune
15224,Immune
15225,Immune
15226,Immune
15227,Immune
15228,Immune
15229,Immune
15230,Immune
15231,Immune
15232,Immune
15233,Immune
15234,Immune
15235,Immune
15236,Immune
15237,Immune
15238,Immune
15239,Immune
15240,Immune
15241,Immune
15242,Immune
15243,Immune
15244,Immune
15245,Immune
15246,Immune
15247,Immune
15248,Cancer
15249,Cancer
15250,Cancer
15251,Cancer
15252,Cancer
15253,Cancer
15254,Cancer
15255,Cancer
15256,Cancer
15257,Cancer
15258,Cancer
15259,Cancer
15260,Cancer
15261,Cancer
15262,Cancer
15263,Cancer
15264,Cancer
15265,Cancer
15266,Cancer
15267,Cancer
15268,Cancer
15269,Cancer
15270,Cancer
15271,Cancer
15272,Connective
15273,Connective
15274,Connective
15275,Connective
15276,Connective
15277,Connective
15278,Connective
15279,Connective
15280,Immune
15281,Immune
15282,Immune
15283,Immune
15284,Immune
15285,Immune
15286,Immune
15287,Immune
15288,Normal
15289,Normal
15290,Normal
15291,Normal
15292,Normal
15293,Normal
15294,Normal
15295,Normal
15296,Connective
15297,Connective
15298,Connective
15299,Connective
15300,Connective
15301,Connective
15302,Connective
15303,Connective
15304,Connective
15305,Connective
15306,Connective
15307,Connective
15308,Connective
15309,Connective
15310,Connective
15311,Connective
15312,Immune
15313,Immune
15314,Immune
15315,Immune
15316,Immune
15317,Immune
15318,Immune
15319,Immune
15320,Immune
15321,Immune
15322,Immune
15323,Immune
15324,Immune
15325,Immune
15326,Immune
15327,Immune
15328,Connective
15329,Connective
15330,Connective
15331,Connective
15332,Connective
15333,Connective
15334,Connective
15335,Connective
15336,Normal
15337,Normal
15338,Normal
15339,Normal
15340,Normal
15341,Normal
15342,Normal
15343,Normal
15344,Connective
15345,Connective
15346,Connective
15347,Connective
15348,Connective
